# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Nov  9 07:29:35 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2 He CH4 H2O CO2 CO Rayleigh CIA
1.441768817e+01 1.00681e-02 9.99999e-01 9.99999e-01 9.99999e-01 5.68233e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.77183e-02
1.448977661e+01 7.80040e-03 9.99999e-01 9.99999e-01 9.99999e-01 4.75726e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.63968e-02
1.456222549e+01 1.07554e-02 9.99999e-01 9.99999e-01 9.99999e-01 7.10230e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.51435e-02
1.463503662e+01 1.35566e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.68152e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.40025e-02
1.470821180e+01 1.07833e-02 9.99999e-01 9.99999e-01 9.99999e-01 8.33087e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.29437e-02
1.478175286e+01 1.11972e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.37962e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.19377e-02
1.485566163e+01 7.82105e-03 9.99999e-01 9.99999e-01 9.99999e-01 7.11252e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.09962e-02
1.492993994e+01 4.50091e-03 9.99999e-01 9.99999e-01 9.99999e-01 4.44222e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.01321e-02
1.500458964e+01 8.25280e-03 9.99996e-01 9.99999e-01 9.99999e-01 8.82805e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.34840e-03
1.507961258e+01 5.64975e-03 9.99998e-01 9.99999e-01 9.99999e-01 6.57079e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.59828e-03
1.515501065e+01 3.90261e-03 9.99999e-01 9.99999e-01 9.99999e-01 4.92129e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.93004e-03
1.523078570e+01 6.85451e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.28936e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.37888e-03
1.530693963e+01 6.01611e-03 9.99999e-01 9.99999e-01 9.99999e-01 8.79549e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.83998e-03
1.538347433e+01 5.77711e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.13382e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.32497e-03
1.546039170e+01 4.97583e-03 9.99999e-01 9.99999e-01 9.99999e-01 8.51383e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.84441e-03
1.553769366e+01 3.28537e-03 9.99999e-01 9.99999e-01 9.99998e-01 6.08411e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.39991e-03
1.561538212e+01 2.70855e-03 9.99999e-01 9.99999e-01 9.99999e-01 5.40055e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.01531e-03
1.569345903e+01 1.52024e-03 9.99999e-01 9.99999e-01 9.99998e-01 3.24786e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.68076e-03
1.577192633e+01 1.80223e-03 9.99999e-01 9.99999e-01 9.99998e-01 4.11365e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.38109e-03
1.585078596e+01 3.48876e-03 9.99999e-01 9.99999e-01 9.99998e-01 8.43499e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.13605e-03
1.593003989e+01 3.02111e-03 9.99999e-01 9.99999e-01 9.99999e-01 7.68227e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.93258e-03
1.600969009e+01 1.69370e-03 9.99999e-01 9.99999e-01 9.99998e-01 4.49519e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.76780e-03
1.608973854e+01 2.47650e-03 9.99999e-01 9.99999e-01 9.99997e-01 6.80500e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.63923e-03
1.617018723e+01 2.27929e-03 9.99998e-01 9.99999e-01 9.99998e-01 6.42804e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.54586e-03
1.625103817e+01 1.05448e-03 9.99994e-01 9.99999e-01 9.99996e-01 3.02119e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.49027e-03
1.633229336e+01 2.29252e-03 9.99998e-01 9.99999e-01 9.99998e-01 6.61739e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.46439e-03
1.641395483e+01 2.89941e-03 9.99996e-01 9.99999e-01 9.99998e-01 8.37920e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.46025e-03
1.649602460e+01 3.00773e-03 9.99995e-01 9.99999e-01 9.99997e-01 8.61314e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.49204e-03
1.657850473e+01 2.65864e-03 9.99994e-01 9.99999e-01 9.99999e-01 7.46843e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.55985e-03
1.666139725e+01 1.40122e-03 9.99991e-01 9.99999e-01 9.99991e-01 3.83436e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.65439e-03
1.674470424e+01 2.79010e-03 9.99986e-01 9.99999e-01 9.99998e-01 7.40539e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.76770e-03
1.682842776e+01 1.25218e-03 9.99957e-01 9.99999e-01 9.99997e-01 3.21342e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.89682e-03
1.691256990e+01 6.12171e-04 9.99847e-01 9.99999e-01 9.99995e-01 1.50268e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.07411e-03
1.699713274e+01 3.25622e-03 9.88476e-01 9.99999e-01 9.99998e-01 7.62486e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.29285e-03
